MO_Name;Weekday;Hour;Number;Count
Алтуфьевский;пн;15.0;0.18880130204819862;1.0
Алтуфьевский;пн;16.0;0.13485807289157042;0.0
Алтуфьевский;пн;17.0;0.2157729166265127;1.0
Алтуфьевский;пн;18.0;0.24274453120482678;1.0
Алтуфьевский;пн;19.0;0.24274453120482678;1.0
Алтуфьевский;пн;20.0;0.26971614578314085;1.0
Алтуфьевский;пн;21.0;0.29668776036145494;1.0
Алтуфьевский;пн;22.0;0.29668776036145494;1.0
Алтуфьевский;пн;23.0;0.29668776036145494;1.0
Алтуфьевский;пт;0.0;0.620347135301224;3.0
Алтуфьевский;пт;1.0;0.620347135301224;3.0
Алтуфьевский;пт;2.0;0.620347135301224;3.0
Алтуфьевский;пт;3.0;0.620347135301224;3.0
Алтуфьевский;пт;4.0;0.5664039061445958;2.0
Алтуфьевский;пт;5.0;0.5664039061445958;2.0
Алтуфьевский;пт;6.0;0.5664039061445958;2.0
Алтуфьевский;пт;7.0;0.620347135301224;3.0
Алтуфьевский;пт;8.0;0.5394322915662817;2.0
Алтуфьевский;пт;9.0;0.5933755207229099;3.0
Алтуфьевский;пт;10.0;0.45851744783133946;2.0
Алтуфьевский;пт;11.0;0.5124606769879676;2.0
Алтуфьевский;пт;12.0;0.5933755207229099;3.0
Алтуфьевский;пт;13.0;0.5664039061445958;2.0
Алтуфьевский;пт;14.0;0.6473187498795381;3.0
Алтуфьевский;пт;15.0;0.7012619790361663;3.0
Алтуфьевский;пт;16.0;0.620347135301224;3.0
Алтуфьевский;пт;17.0;0.5124606769879676;2.0
Алтуфьевский;пт;18.0;0.5664039061445958;2.0
Алтуфьевский;пт;19.0;0.6473187498795381;3.0
Алтуфьевский;пт;20.0;0.6742903644578522;3.0
Алтуфьевский;пт;21.0;0.6742903644578522;3.0
Алтуфьевский;пт;22.0;0.6742903644578522;3.0
Алтуфьевский;пт;23.0;0.6742903644578522;3.0
Алтуфьевский;сб;0.0;0.6473187498795381;3.0
Алтуфьевский;сб;1.0;0.6473187498795381;3.0
Алтуфьевский;сб;2.0;0.6473187498795381;3.0
Алтуфьевский;сб;3.0;0.6473187498795381;3.0
Алтуфьевский;сб;4.0;0.620347135301224;3.0
Алтуфьевский;сб;5.0;0.5394322915662817;2.0
Алтуфьевский;сб;6.0;0.5664039061445958;2.0
Алтуфьевский;сб;7.0;0.4585174478313395;2.0
Алтуфьевский;сб;8.0;0.29668776036145494;1.0
Алтуфьевский;сб;9.0;0.40457421867471133;2.0
Алтуфьевский;сб;10.0;0.40457421867471133;2.0
Алтуфьевский;сб;11.0;0.35063098951808314;1.0
Алтуфьевский;сб;12.0;0.4315458332530254;2.0
Алтуфьевский;сб;13.0;0.4315458332530254;2.0
Алтуфьевский;сб;14.0;0.32365937493976904;1.0
Алтуфьевский;сб;15.0;0.32365937493976904;1.0
Алтуфьевский;сб;16.0;0.26971614578314085;1.0
Алтуфьевский;сб;17.0;0.24274453120482678;1.0
Алтуфьевский;сб;18.0;0.24274453120482678;1.0
Алтуфьевский;сб;19.0;0.32365937493976904;1.0
Алтуфьевский;сб;20.0;0.37760260409639723;2.0
Алтуфьевский;сб;21.0;0.37760260409639723;2.0
Алтуфьевский;сб;22.0;0.37760260409639723;2.0
Алтуфьевский;сб;23.0;0.37760260409639723;2.0
Алтуфьевский;ср;0.0;0.40457421867471133;2.0
Алтуфьевский;ср;1.0;0.40457421867471133;2.0
Алтуфьевский;ср;2.0;0.40457421867471133;2.0
Алтуфьевский;ср;3.0;0.35063098951808314;2.0
Алтуфьевский;ср;4.0;0.29668776036145494;1.0
Алтуфьевский;ср;5.0;0.21577291662651268;1.0
Алтуфьевский;ср;6.0;0.29668776036145494;1.0
Алтуфьевский;ср;7.0;0.37760260409639723;2.0
Алтуфьевский;ср;8.0;0.48548906240965356;2.0
Алтуфьевский;ср;9.0;0.5124606769879676;2.0
Алтуфьевский;ср;10.0;0.48548906240965356;2.0
Алтуфьевский;ср;11.0;0.43154583325302537;2.0
Алтуфьевский;ср;12.0;0.48548906240965356;2.0
Алтуфьевский;ср;13.0;0.5124606769879676;2.0
Алтуфьевский;ср;14.0;0.45851744783133946;2.0
Алтуфьевский;ср;15.0;0.5124606769879676;2.0
Алтуфьевский;ср;16.0;0.32365937493976904;2.0
Алтуфьевский;ср;17.0;0.35063098951808314;2.0
Алтуфьевский;ср;18.0;0.35063098951808314;2.0
